User_Type,Weight_Profile,Model,k,HitRate,NDCG,unSerendipity,Train_Scenario,trainable
all,weight_1,w2v,6,0.001579778830963665,0.0009967294685173105,0.8262817,3,False
all,weight_1,w2v,8,0.004739336492890996,0.002021687146430521,0.8261408,3,False
all,weight_1,w2v,10,0.007898894154818325,0.0029350041332168965,0.8259385,3,False
all,weight_1,w2v,12,0.009478672985781991,0.0033756722938032,0.8258303,3,False
all,weight_1,w2v,14,0.011058451816745656,0.0037800293630130184,0.82581925,3,False
all,weight_1,w2v,16,0.014218009478672985,0.0045614678181760925,0.82565296,3,False
all,weight_1,w2v,18,0.01579778830963665,0.004933361836132868,0.8256146,3,False
all,weight_1,w2v,20,0.018957345971563982,0.005658556878560534,0.8254575,3,False
all,weight_1,w2v,30,0.022116903633491312,0.006299384893841111,0.8248018,3,False
all,weight_1,w2v,50,0.036334913112164295,0.008990177470366135,0.82409245,3,False
all,weight_1,bert,2,0.001579778830963665,0.001579778830963665,0.81129956,3,False
all,weight_1,bert,4,0.004739336492890996,0.0030500419558821376,0.81132406,3,False
all,weight_1,bert,6,0.004739336492890996,0.0030500419558821376,0.8112963,3,False
all,weight_1,bert,8,0.007898894154818325,0.004046771424399448,0.81127447,3,False
all,weight_1,bert,10,0.007898894154818325,0.004046771424399448,0.8112159,3,False
all,weight_1,bert,12,0.009478672985781991,0.004473687940082418,0.81117004,3,False
all,weight_1,bert,14,0.011058451816745656,0.004888616115496626,0.8111281,3,False
all,weight_1,bert,16,0.01263823064770932,0.005275109862918783,0.81109214,3,False
all,weight_1,bert,18,0.01263823064770932,0.005275109862918783,0.811059,3,False
all,weight_1,bert,20,0.01263823064770932,0.005275109862918783,0.81103796,3,False
all,weight_1,bert,30,0.018957345971563982,0.006581317201259601,0.8109556,3,False
all,weight_1,bert,50,0.037914691943127965,0.010169723381368519,0.81083673,3,False
all,weight_1,minilm,2,0.01263823064770932,0.012055181285262966,0.82080936,3,False
all,weight_1,minilm,4,0.01579778830963665,0.01352544441018144,0.82058334,3,False
all,weight_1,minilm,6,0.018957345971563982,0.014699314859379801,0.8202536,3,False
all,weight_1,minilm,8,0.020537124802527645,0.015197679593638456,0.81983924,3,False
all,weight_1,minilm,10,0.020537124802527645,0.015197679593638456,0.81939256,3,False
all,weight_1,minilm,12,0.020537124802527645,0.015197679593638456,0.8193562,3,False
all,weight_1,minilm,14,0.023696682464454975,0.016016964838262482,0.8191621,3,False
all,weight_1,minilm,16,0.023696682464454975,0.016016964838262482,0.81884736,3,False
all,weight_1,minilm,18,0.023696682464454975,0.016016964838262482,0.8186828,3,False
all,weight_1,minilm,20,0.023696682464454975,0.016016964838262482,0.81851965,3,False
all,weight_1,minilm,30,0.03317535545023697,0.017991339864674383,0.81798613,3,False
all,weight_1,minilm,50,0.03949447077409163,0.019134454999604703,0.8168924,3,False
all,weight_1,e5,2,0.017377567140600316,0.014462320328368545,0.88146895,3,False
all,weight_1,e5,4,0.02843601895734597,0.019991546236741372,0.8806938,3,False
all,weight_1,e5,6,0.04897314375987362,0.027694324109437177,0.8800832,3,False
all,weight_1,e5,8,0.052132701421800945,0.02869105357795448,0.8795623,3,False
all,weight_1,e5,10,0.05529225908372828,0.02960437056474086,0.8791376,3,False
all,weight_1,e5,12,0.061611374407582936,0.031339539917279405,0.87881255,3,False
all,weight_1,e5,14,0.06635071090047394,0.03257375333731764,0.87849,3,False
all,weight_1,e5,16,0.07424960505529225,0.03454002591570346,0.87815773,3,False
all,weight_1,e5,18,0.08214849921011058,0.03640645264561607,0.87784195,3,False
all,weight_1,e5,20,0.08530805687203792,0.03713750545180806,0.87752557,3,False
all,weight_1,e5,30,0.11216429699842022,0.042847077754315385,0.8763641,3,False
all,weight_1,e5,50,0.1627172195892575,0.0523379473154091,0.87459743,3,False
all,weight_1,bge,2,0.0315955766192733,0.028097280444595175,0.72568953,3,False
all,weight_1,bge,4,0.05055292259083728,0.03680934348806082,0.7242094,3,False
all,weight_1,bge,6,0.0631911532385466,0.041504825284854274,0.7236201,3,False
all,weight_1,bge,8,0.07582938388625593,0.0456611124152989,0.7232716,3,False
all,weight_1,bge,10,0.08846761453396525,0.049408891968653675,0.72311,3,False
all,weight_1,bge,12,0.09320695102685624,0.050703393160605924,0.7220186,3,False
all,weight_1,bge,14,0.10268562401263823,0.053171820000682386,0.72114533,3,False
all,weight_1,bge,16,0.11058451816745656,0.05514654353938698,0.7205762,3,False
all,weight_1,bge,18,0.12322274881516587,0.05812865232316991,0.7200235,3,False
all,weight_1,bge,20,0.13112164296998421,0.05993871104735692,0.719521,3,False
all,weight_1,bge,30,0.15639810426540285,0.065393241241897,0.7162803,3,False
all,weight_1,bge,50,0.1943127962085308,0.07252461917554101,0.7111298,3,False
all,weight_1,openai,2,0.03317535545023697,0.03259230608779061,0.6533598,3,False
all,weight_1,openai,4,0.05529225908372828,0.04277463225617473,0.64915794,3,False
all,weight_1,openai,6,0.06635071090047394,0.04685897217740018,0.6459934,3,False
all,weight_1,openai,8,0.08056872037914692,0.051428939413915783,0.64381206,3,False
all,weight_1,openai,10,0.09004739336492891,0.05426340198048418,0.64167833,3,False
all,weight_1,openai,12,0.0995260663507109,0.05687990765419533,0.64033526,3,False
all,weight_1,openai,14,0.10584518167456557,0.05851847814344338,0.63887423,3,False
all,weight_1,openai,16,0.11690363349131122,0.06125773821667352,0.6378577,3,False
all,weight_1,openai,18,0.12796208530805686,0.06389577954301465,0.6369771,3,False
all,weight_1,openai,20,0.14218009478672985,0.06716208611582129,0.635934,3,False
all,weight_1,openai,30,0.18799368088467613,0.07685113129602733,0.63020265,3,False
all,weight_1,openai,50,0.25118483412322273,0.08852051177196979,0.6211606,3,False
all,weight_1,gemini,2,0.04265402843601896,0.03915573226134083,0.8408454,3,False
all,weight_1,gemini,4,0.0631911532385466,0.0486576847202883,0.83869267,3,False
all,weight_1,gemini,6,0.08056872037914692,0.05518659214378574,0.8374635,3,False
all,weight_1,gemini,8,0.08530805687203792,0.05673814276535351,0.8360702,3,False
all,weight_1,gemini,10,0.10426540284360189,0.06235036093476473,0.8350971,3,False
all,weight_1,gemini,12,0.12322274881516587,0.0675283657025737,0.8340153,3,False
all,weight_1,gemini,14,0.13270142180094788,0.06999679254265018,0.8333773,3,False
all,weight_1,gemini,16,0.14533965244865718,0.07313099732362123,0.83260804,3,False
all,weight_1,gemini,18,0.15323854660347552,0.07501133733379133,0.83207417,3,False
all,weight_1,gemini,20,0.1579778830963665,0.07609620101555067,0.8314179,3,False
all,weight_1,gemini,30,0.18641390205371247,0.0821540036039143,0.8289161,3,False
all,weight_1,gemini,50,0.24170616113744076,0.09253892423759534,0.82508993,3,False
all,weight_1,harrier,2,0.03475513428120063,0.029507690019183443,0.78255177,3,False
all,weight_1,harrier,4,0.044233807266982623,0.034027995099984054,0.7796001,3,False
all,weight_1,harrier,6,0.05055292259083728,0.036424149300318405,0.7775988,3,False
all,weight_1,harrier,8,0.06477093206951026,0.0410788011650217,0.7764832,3,False
all,weight_1,harrier,10,0.07740916271721959,0.044826580718376474,0.775353,3,False
all,weight_1,harrier,12,0.08846761453396525,0.04788375455267393,0.7746359,3,False
all,weight_1,harrier,14,0.0947867298578199,0.04954346725433076,0.7737166,3,False
all,weight_1,harrier,16,0.10900473933649289,0.05306416578272397,0.77296823,3,False
all,weight_1,harrier,18,0.11848341232227488,0.055309443170722096,0.7723206,3,False
all,weight_1,harrier,20,0.12796208530805686,0.057490886061769414,0.77164847,3,False
all,weight_1,harrier,30,0.17535545023696683,0.06746653328654771,0.7690637,3,False
all,weight_1,harrier,50,0.2259083728278041,0.07689930168031006,0.7644798,3,False
all,weight_1,qwen,2,0.036334913112164295,0.033419666299932524,0.6267783,3,False
all,weight_1,qwen,4,0.061611374407582936,0.045291287005325497,0.622591,3,False
all,weight_1,qwen,6,0.06951026856240126,0.04820175647735259,0.6200382,3,False
all,weight_1,qwen,8,0.07582938388625593,0.05019521541438721,0.6179803,3,False
all,weight_1,qwen,10,0.09162717219589257,0.05479960499080278,0.6162305,3,False
all,weight_1,qwen,12,0.09794628751974724,0.05653477434334134,0.61471885,3,False
all,weight_1,qwen,14,0.11216429699842022,0.06024798570966044,0.6135243,3,False
all,weight_1,qwen,16,0.13112164296998421,0.06493661644063888,0.6122067,3,False
all,weight_1,qwen,18,0.14218009478672985,0.06756770112685127,0.6106397,3,False
all,weight_1,qwen,20,0.15323854660347552,0.07010295489346594,0.6095464,3,False
all,weight_1,qwen,30,0.1911532385466035,0.07821789527825221,0.60262585,3,False
all,weight_1,qwen,50,0.2401263823064771,0.08745581863323051,0.5929339,3,False
all,weight_2,w2v,2,0.00315955766192733,0.001993458937034621,0.8148551,3,False
all,weight_2,w2v,4,0.00315955766192733,0.001993458937034621,0.8156912,3,False
all,weight_2,w2v,6,0.00631911532385466,0.0032157426881706135,0.8153045,3,False
all,weight_2,w2v,8,0.00631911532385466,0.0032157426881706135,0.81510043,3,False
all,weight_2,w2v,10,0.007898894154818325,0.003672401181563802,0.81501853,3,False
all,weight_2,w2v,12,0.007898894154818325,0.003672401181563802,0.8150575,3,False
all,weight_2,w2v,14,0.009478672985781991,0.00407675825077362,0.81493044,3,False
all,weight_2,w2v,16,0.011058451816745656,0.004463251998195778,0.81475264,3,False
all,weight_2,w2v,18,0.011058451816745656,0.004463251998195778,0.81472665,3,False
all,weight_2,w2v,20,0.011058451816745656,0.004463251998195778,0.8145958,3,False
all,weight_2,w2v,30,0.014218009478672985,0.005124112212308988,0.814295,3,False
all,weight_2,w2v,50,0.02843601895734597,0.0077888713297923195,0.8139049,3,False
all,weight_2,bert,2,0.004739336492890996,0.003573237767998286,0.80825645,3,False
all,weight_2,bert,4,0.004739336492890996,0.003573237767998286,0.808255,3,False
all,weight_2,bert,6,0.004739336492890996,0.003573237767998286,0.8082784,3,False
all,weight_2,bert,8,0.004739336492890996,0.003573237767998286,0.8083443,3,False
all,weight_2,bert,10,0.004739336492890996,0.003573237767998286,0.8083853,3,False
all,weight_2,bert,12,0.004739336492890996,0.003573237767998286,0.80841917,3,False
all,weight_2,bert,14,0.004739336492890996,0.003573237767998286,0.8084397,3,False
all,weight_2,bert,16,0.004739336492890996,0.003573237767998286,0.8084773,3,False
all,weight_2,bert,18,0.004739336492890996,0.003573237767998286,0.8084941,3,False
all,weight_2,bert,20,0.004739336492890996,0.003573237767998286,0.80851626,3,False
all,weight_2,bert,30,0.004739336492890996,0.003573237767998286,0.8085969,3,False
all,weight_2,bert,50,0.009478672985781991,0.0044916077969499105,0.8087183,3,False
all,weight_2,minilm,2,0.00315955766192733,0.00315955766192733,0.8110315,3,False
all,weight_2,minilm,4,0.004739336492890996,0.0039494470774091624,0.81122625,3,False
all,weight_2,minilm,6,0.011058451816745656,0.006297187975805888,0.8111825,3,False
all,weight_2,minilm,8,0.014218009478672985,0.007322145653719099,0.8113569,3,False
all,weight_2,minilm,10,0.01579778830963665,0.007778804147112287,0.81162447,3,False
all,weight_2,minilm,12,0.01579778830963665,0.007778804147112287,0.8115651,3,False
all,weight_2,minilm,14,0.017377567140600316,0.008193732322526496,0.81126773,3,False
all,weight_2,minilm,16,0.017377567140600316,0.008193732322526496,0.81127363,3,False
all,weight_2,minilm,18,0.017377567140600316,0.008193732322526496,0.8111739,3,False
all,weight_2,minilm,20,0.020537124802527645,0.008913069601189854,0.8111794,3,False
all,weight_2,minilm,30,0.023696682464454975,0.009589276348911942,0.8112409,3,False
all,weight_2,minilm,50,0.0315955766192733,0.011072520885931551,0.81124437,3,False
all,weight_2,e5,2,0.004739336492890996,0.004156287130444641,0.86182106,3,False
all,weight_2,e5,4,0.009478672985781991,0.006306923964799753,0.86188716,3,False
all,weight_2,e5,6,0.009478672985781991,0.006306923964799753,0.8619169,3,False
all,weight_2,e5,8,0.01579778830963665,0.008356839320626175,0.86240554,3,False
all,weight_2,e5,10,0.017377567140600316,0.008813497814019362,0.86229545,3,False
all,weight_2,e5,12,0.018957345971563982,0.009240414329702332,0.8621609,3,False
all,weight_2,e5,14,0.022116903633491312,0.01004912846812197,0.8622526,3,False
all,weight_2,e5,16,0.023696682464454975,0.010435622215544128,0.86223274,3,False
all,weight_2,e5,18,0.02527646129541864,0.010814472873629643,0.86213815,3,False
all,weight_2,e5,20,0.02843601895734597,0.011539667916057308,0.8621534,3,False
all,weight_2,e5,30,0.036334913112164295,0.013199277125020826,0.8618948,3,False
all,weight_2,e5,50,0.0631911532385466,0.018190138393287883,0.86144423,3,False
all,weight_2,bge,2,0.007898894154818325,0.007898894154818325,0.63991743,3,False
all,weight_2,bge,4,0.01263823064770932,0.009940015283128245,0.64398766,3,False
all,weight_2,bge,6,0.01579778830963665,0.011113885732326608,0.6494679,3,False
all,weight_2,bge,8,0.022116903633491312,0.01316380108815303,0.6523637,3,False
all,weight_2,bge,10,0.026856240126382307,0.014552678889574447,0.65405667,3,False
all,weight_2,bge,12,0.026856240126382307,0.014552678889574447,0.65543467,3,False
all,weight_2,bge,14,0.030015797788309637,0.015382535240402862,0.65627545,3,False
all,weight_2,bge,16,0.037914691943127965,0.01734035685846993,0.6570625,3,False
all,weight_2,bge,18,0.044233807266982623,0.018855759490811988,0.6578901,3,False
all,weight_2,bge,20,0.053712480252764615,0.021031344618094985,0.6586,3,False
all,weight_2,bge,30,0.06951026856240126,0.024391505175503547,0.6615856,3,False
all,weight_2,bge,50,0.10268562401263823,0.030583119729985127,0.66401017,3,False
all,weight_2,openai,2,0.009478672985781991,0.009478672985781991,0.5370091,3,False
all,weight_2,openai,4,0.017377567140600316,0.013209088651100768,0.5402117,3,False
all,weight_2,openai,6,0.018957345971563982,0.013771817224731132,0.5413077,3,False
all,weight_2,openai,8,0.018957345971563982,0.013771817224731132,0.5416489,3,False
all,weight_2,openai,10,0.022116903633491312,0.01468513421151751,0.54238045,3,False
all,weight_2,openai,12,0.030015797788309637,0.016847220079739027,0.54296046,3,False
all,weight_2,openai,14,0.03475513428120063,0.018070862393572872,0.5432998,3,False
all,weight_2,openai,16,0.03475513428120063,0.018070862393572872,0.54403305,3,False
all,weight_2,openai,18,0.037914691943127965,0.01882160706961516,0.54366094,3,False
all,weight_2,openai,20,0.03949447077409163,0.019187133472711147,0.54395175,3,False
all,weight_2,openai,30,0.06003159557661927,0.02366217100977256,0.5450721,3,False
all,weight_2,openai,50,0.08846761453396525,0.028939116794808005,0.5454098,3,False
all,weight_2,gemini,2,0.011058451816745656,0.009309303729406592,0.7831873,3,False
all,weight_2,gemini,4,0.014218009478672985,0.010670051148279873,0.7844623,3,False
all,weight_2,gemini,6,0.014218009478672985,0.010670051148279873,0.78520423,3,False
all,weight_2,gemini,8,0.018957345971563982,0.012165145351055838,0.7858748,3,False
all,weight_2,gemini,10,0.02527646129541864,0.014029583967112296,0.78672636,3,False
all,weight_2,gemini,12,0.026856240126382307,0.014456500482795266,0.7877214,3,False
all,weight_2,gemini,14,0.026856240126382307,0.014456500482795266,0.7886504,3,False
all,weight_2,gemini,16,0.03317535545023697,0.016019377393121415,0.7896455,3,False
all,weight_2,gemini,18,0.04265402843601896,0.018264654781119542,0.790277,3,False
all,weight_2,gemini,20,0.04739336492890995,0.019355376226643194,0.7908077,3,False
all,weight_2,gemini,30,0.05845181674565561,0.021686076769399182,0.7925679,3,False
all,weight_2,gemini,50,0.09004739336492891,0.02762995284210161,0.79356986,3,False
all,weight_2,harrier,2,0.004739336492890996,0.003573237767998286,0.66303176,3,False
all,weight_2,harrier,4,0.009478672985781991,0.005942906014443783,0.6860336,3,False
all,weight_2,harrier,6,0.01579778830963665,0.008339060214778139,0.6955662,3,False
all,weight_2,harrier,8,0.020537124802527645,0.009890610836345903,0.7022632,3,False
all,weight_2,harrier,10,0.020537124802527645,0.009890610836345903,0.7077296,3,False
all,weight_2,harrier,12,0.02527646129541864,0.011212615318104814,0.7112688,3,False
all,weight_2,harrier,14,0.030015797788309637,0.012436257631938659,0.714242,3,False
all,weight_2,harrier,16,0.036334913112164295,0.01399913454226481,0.7160286,3,False
all,weight_2,harrier,18,0.044233807266982623,0.015879474552434904,0.71788806,3,False
all,weight_2,harrier,20,0.04739336492890995,0.01659881183109826,0.7191326,3,False
all,weight_2,harrier,30,0.05529225908372828,0.01830229718805578,0.72314256,3,False
all,weight_2,harrier,50,0.09162717219589257,0.02508518056748644,0.72618455,3,False
all,weight_2,qwen,2,0.004739336492890996,0.004156287130444641,0.42659968,3,False
all,weight_2,qwen,4,0.014218009478672985,0.008348045093109673,0.4619157,3,False
all,weight_2,qwen,6,0.018957345971563982,0.010084644115938401,0.4757539,3,False
all,weight_2,qwen,8,0.023696682464454975,0.011607966528110268,0.48350817,3,False
all,weight_2,qwen,10,0.026856240126382307,0.0125401858361385,0.48677582,3,False
all,weight_2,qwen,12,0.036334913112164295,0.01515669150984965,0.4906081,3,False
all,weight_2,qwen,14,0.037914691943127965,0.01557161968526386,0.4931496,3,False
all,weight_2,qwen,16,0.044233807266982623,0.017142947555908766,0.4953166,3,False
all,weight_2,qwen,18,0.04739336492890995,0.017900648872079795,0.4972111,3,False
all,weight_2,qwen,20,0.05055292259083728,0.018619986150743156,0.49907908,3,False
all,weight_2,qwen,30,0.05845181674565561,0.020271331726009985,0.50524694,3,False
all,weight_2,qwen,50,0.08846761453396525,0.02585521867725012,0.51069474,3,False
all,weight_3,w2v,2,0.0,0.0,0.76976883,3,False
all,weight_3,w2v,4,0.0,0.0,0.7708487,3,False
all,weight_3,w2v,6,0.0,0.0,0.77175045,3,False
all,weight_3,w2v,8,0.0,0.0,0.7723351,3,False
all,weight_3,w2v,10,0.0,0.0,0.77293175,3,False
all,weight_3,w2v,12,0.0,0.0,0.7734636,3,False
all,weight_3,w2v,14,0.0,0.0,0.77390695,3,False
all,weight_3,w2v,16,0.0,0.0,0.7743138,3,False
all,weight_3,w2v,18,0.0,0.0,0.7746988,3,False
all,weight_3,w2v,20,0.0,0.0,0.7750568,3,False
all,weight_3,w2v,30,0.0,0.0,0.7766468,3,False
all,weight_3,w2v,50,0.00631911532385466,0.0012025884551860376,0.7788796,3,False
all,weight_3,bert,2,0.0,0.0,0.7982244,3,False
all,weight_3,bert,4,0.0,0.0,0.79868984,3,False
all,weight_3,bert,6,0.0,0.0,0.7989849,3,False
all,weight_3,bert,8,0.0,0.0,0.79923725,3,False
all,weight_3,bert,10,0.0,0.0,0.7994421,3,False
all,weight_3,bert,12,0.0,0.0,0.799617,3,False
all,weight_3,bert,14,0.0,0.0,0.7997683,3,False
all,weight_3,bert,16,0.0,0.0,0.79990107,3,False
all,weight_3,bert,18,0.001579778830963665,0.00037885065808551573,0.8000227,3,False
all,weight_3,bert,20,0.001579778830963665,0.00037885065808551573,0.80013454,3,False
all,weight_3,bert,30,0.001579778830963665,0.00037885065808551573,0.8005828,3,False
all,weight_3,bert,50,0.001579778830963665,0.00037885065808551573,0.8012013,3,False
all,weight_3,minilm,2,0.0,0.0,0.78682935,3,False
all,weight_3,minilm,4,0.001579778830963665,0.0006803737094366399,0.7878061,3,False
all,weight_3,minilm,6,0.001579778830963665,0.0006803737094366399,0.7884309,3,False
all,weight_3,minilm,8,0.001579778830963665,0.0006803737094366399,0.7888482,3,False
all,weight_3,minilm,10,0.001579778830963665,0.0006803737094366399,0.7892645,3,False
all,weight_3,minilm,12,0.001579778830963665,0.0006803737094366399,0.7895642,3,False
all,weight_3,minilm,14,0.001579778830963665,0.0006803737094366399,0.78984845,3,False
all,weight_3,minilm,16,0.001579778830963665,0.0006803737094366399,0.79010904,3,False
all,weight_3,minilm,18,0.001579778830963665,0.0006803737094366399,0.7903531,3,False
all,weight_3,minilm,20,0.001579778830963665,0.0006803737094366399,0.7905662,3,False
all,weight_3,minilm,30,0.001579778830963665,0.0006803737094366399,0.7914957,3,False
all,weight_3,minilm,50,0.00315955766192733,0.0009733421508511248,0.7928234,3,False
all,weight_3,e5,2,0.0,0.0,0.80902034,3,False
all,weight_3,e5,4,0.0,0.0,0.8121491,3,False
all,weight_3,e5,6,0.0,0.0,0.8140389,3,False
all,weight_3,e5,8,0.001579778830963665,0.000526592943654555,0.81539583,3,False
all,weight_3,e5,10,0.004739336492890996,0.0014399099304409305,0.81643903,3,False
all,weight_3,e5,12,0.004739336492890996,0.0014399099304409305,0.817307,3,False
all,weight_3,e5,14,0.004739336492890996,0.0014399099304409305,0.81808263,3,False
all,weight_3,e5,16,0.004739336492890996,0.0014399099304409305,0.8187443,3,False
all,weight_3,e5,18,0.004739336492890996,0.0014399099304409305,0.81933767,3,False
all,weight_3,e5,20,0.004739336492890996,0.0014399099304409305,0.81986624,3,False
all,weight_3,e5,30,0.00631911532385466,0.0017800967851592507,0.82185334,3,False
all,weight_3,e5,50,0.009478672985781991,0.002356851358373572,0.8245664,3,False
all,weight_3,bge,2,0.0,0.0,0.5109092,3,False
all,weight_3,bge,4,0.0,0.0,0.5213381,3,False
all,weight_3,bge,6,0.0,0.0,0.5280926,3,False
all,weight_3,bge,8,0.0,0.0,0.5329439,3,False
all,weight_3,bge,10,0.0,0.0,0.53701967,3,False
all,weight_3,bge,12,0.0,0.0,0.54027826,3,False
all,weight_3,bge,14,0.0,0.0,0.54317915,3,False
all,weight_3,bge,16,0.001579778830963665,0.00038649374742215803,0.54559374,3,False
all,weight_3,bge,18,0.00315955766192733,0.0007653444055076738,0.547714,3,False
all,weight_3,bge,20,0.00315955766192733,0.0007653444055076738,0.54962987,3,False
all,weight_3,bge,30,0.004739336492890996,0.0010939614634484472,0.5571679,3,False
all,weight_3,bge,50,0.009478672985781991,0.0019907940195605855,0.56691843,3,False
all,weight_3,openai,2,0.0,0.0,0.33776903,3,False
all,weight_3,openai,4,0.0,0.0,0.35017344,3,False
all,weight_3,openai,6,0.0,0.0,0.35837135,3,False
all,weight_3,openai,8,0.0,0.0,0.36448565,3,False
all,weight_3,openai,10,0.0,0.0,0.3694251,3,False
all,weight_3,openai,12,0.0,0.0,0.37355882,3,False
all,weight_3,openai,14,0.0,0.0,0.3769627,3,False
all,weight_3,openai,16,0.0,0.0,0.37996867,3,False
all,weight_3,openai,18,0.0,0.0,0.38274544,3,False
all,weight_3,openai,20,0.0,0.0,0.38529265,3,False
all,weight_3,openai,30,0.0,0.0,0.39532682,3,False
all,weight_3,openai,50,0.001579778830963665,0.00027850147612777583,0.4086078,3,False
all,weight_3,gemini,2,0.0,0.0,0.7158915,3,False
all,weight_3,gemini,4,0.0,0.0,0.7195942,3,False
all,weight_3,gemini,6,0.0,0.0,0.72200525,3,False
all,weight_3,gemini,8,0.0,0.0,0.7239808,3,False
all,weight_3,gemini,10,0.0,0.0,0.7255722,3,False
all,weight_3,gemini,12,0.0,0.0,0.7269179,3,False
all,weight_3,gemini,14,0.001579778830963665,0.00040435706920981913,0.7280451,3,False
all,weight_3,gemini,16,0.001579778830963665,0.00040435706920981913,0.729146,3,False
all,weight_3,gemini,18,0.001579778830963665,0.00040435706920981913,0.73009354,3,False
all,weight_3,gemini,20,0.001579778830963665,0.00040435706920981913,0.7310018,3,False
all,weight_3,gemini,30,0.001579778830963665,0.00040435706920981913,0.7344834,3,False
all,weight_3,gemini,50,0.004739336492890996,0.0009763715930014152,0.73937476,3,False
all,weight_3,harrier,2,0.0,0.0,0.5720774,3,False
all,weight_3,harrier,4,0.0,0.0,0.5859853,3,False
all,weight_3,harrier,6,0.001579778830963665,0.0006111418755679963,0.5939055,3,False
all,weight_3,harrier,8,0.001579778830963665,0.0006111418755679963,0.599709,3,False
all,weight_3,harrier,10,0.001579778830963665,0.0006111418755679963,0.60426366,3,False
all,weight_3,harrier,12,0.001579778830963665,0.0006111418755679963,0.6080093,3,False
all,weight_3,harrier,14,0.00315955766192733,0.0010154989447778153,0.61126673,3,False
all,weight_3,harrier,16,0.00315955766192733,0.0010154989447778153,0.61407596,3,False
all,weight_3,harrier,18,0.004739336492890996,0.0013943496028633311,0.6165668,3,False
all,weight_3,harrier,20,0.007898894154818325,0.002125402409055303,0.6187785,3,False
all,weight_3,harrier,30,0.009478672985781991,0.0024540194669960763,0.62761205,3,False
all,weight_3,harrier,50,0.017377567140600316,0.0038927496501715763,0.6387121,3,False
all,weight_3,qwen,2,0.0,0.0,0.24862733,3,False
all,weight_3,qwen,4,0.0,0.0,0.2678563,3,False
all,weight_3,qwen,6,0.0,0.0,0.2823662,3,False
all,weight_3,qwen,8,0.0,0.0,0.29324272,3,False
all,weight_3,qwen,10,0.0,0.0,0.30198368,3,False
all,weight_3,qwen,12,0.0,0.0,0.30927816,3,False
all,weight_3,qwen,14,0.0,0.0,0.31532657,3,False
all,weight_3,qwen,16,0.0,0.0,0.32048294,3,False
all,weight_3,qwen,18,0.0,0.0,0.32501236,3,False
all,weight_3,qwen,20,0.0,0.0,0.3289915,3,False
all,weight_3,qwen,30,0.0,0.0,0.34416002,3,False
all,weight_3,qwen,50,0.0,0.0,0.3626896,3,False
all,weight_4,w2v,2,0.0,0.0,0.7800345,3,False
all,weight_4,w2v,4,0.0,0.0,0.7800241,3,False
all,weight_4,w2v,6,0.0,0.0,0.77973616,3,False
all,weight_4,w2v,8,0.0,0.0,0.7802786,3,False
all,weight_4,w2v,10,0.001579778830963665,0.00047556081463504137,0.78041285,3,False
all,weight_4,w2v,12,0.001579778830963665,0.00047556081463504137,0.78057444,3,False
all,weight_4,w2v,14,0.001579778830963665,0.00047556081463504137,0.78083867,3,False
all,weight_4,w2v,16,0.001579778830963665,0.00047556081463504137,0.78093374,3,False
all,weight_4,w2v,18,0.001579778830963665,0.00047556081463504137,0.7810678,3,False
all,weight_4,w2v,20,0.001579778830963665,0.00047556081463504137,0.78125507,3,False
all,weight_4,w2v,30,0.001579778830963665,0.00047556081463504137,0.78207135,3,False
all,weight_4,w2v,50,0.00631911532385466,0.0013864501651714002,0.78343,3,False
all,weight_4,bert,2,0.0,0.0,0.7989967,3,False
all,weight_4,bert,4,0.0,0.0,0.7993945,3,False
all,weight_4,bert,6,0.0,0.0,0.7996931,3,False
all,weight_4,bert,8,0.0,0.0,0.7999125,3,False
all,weight_4,bert,10,0.0,0.0,0.800098,3,False
all,weight_4,bert,12,0.0,0.0,0.8002552,3,False
all,weight_4,bert,14,0.0,0.0,0.80039847,3,False
all,weight_4,bert,16,0.0,0.0,0.80051136,3,False
all,weight_4,bert,18,0.0,0.0,0.80062777,3,False
all,weight_4,bert,20,0.00315955766192733,0.0007310528061919721,0.8007314,3,False
all,weight_4,bert,30,0.00315955766192733,0.0007310528061919721,0.8011399,3,False
all,weight_4,bert,50,0.004739336492890996,0.0010109640544314,0.80170625,3,False
all,weight_4,minilm,2,0.001579778830963665,0.0009967294685173105,0.7958929,3,False
all,weight_4,minilm,4,0.001579778830963665,0.0009967294685173105,0.79668814,3,False
all,weight_4,minilm,6,0.001579778830963665,0.0009967294685173105,0.79718006,3,False
all,weight_4,minilm,8,0.001579778830963665,0.0009967294685173105,0.7972073,3,False
all,weight_4,minilm,10,0.001579778830963665,0.0009967294685173105,0.7976883,3,False
all,weight_4,minilm,12,0.001579778830963665,0.0009967294685173105,0.7978039,3,False
all,weight_4,minilm,14,0.001579778830963665,0.0009967294685173105,0.79794604,3,False
all,weight_4,minilm,16,0.001579778830963665,0.0009967294685173105,0.7979363,3,False
all,weight_4,minilm,18,0.001579778830963665,0.0009967294685173105,0.79811746,3,False
all,weight_4,minilm,20,0.001579778830963665,0.0009967294685173105,0.79832137,3,False
all,weight_4,minilm,30,0.004739336492890996,0.0016509237259385722,0.79872763,3,False
all,weight_4,minilm,50,0.004739336492890996,0.0016509237259385722,0.79952013,3,False
all,weight_4,e5,2,0.001579778830963665,0.0009967294685173105,0.8126136,3,False
all,weight_4,e5,4,0.001579778830963665,0.0009967294685173105,0.81576467,3,False
